id,tweet_text,,,,,,,,,,,
1.04696E+18,:( alexa,,,,,,,,,,,
1.04696E+18,Oi,,,,,,,,,,,
1.04696E+18,até quando eu vou ficar sozinha? :(,,,,,,,,,,,
1.04696E+18,Não vejo essa minina há dois anos :( mas meu coraçãozinho bate mais forte a cada hangouts nosso,,,,,,,,,,,
1.04696E+18,me sinto uma fã muito inútil por não conseguir acompanhar tudo,,,,,,,,,,,
1.04696E+18,n gosto de estudar..nossa,,,,,,,,,,,
1.04696E+18,além de eu ser a merda de um poço de ansiedade e insegurança eu faço as pessoas se sentirem mal alguém me deleta por favor :(,,,,,,,,,,,
1.04696E+18,eu ja tenho pouquissimos amigos e fico pensando o fato de eu ter decidido cortar todas relações com parentes bolsominions ... fico imaginando no futuro as coisas :(,,,,,,,,,,,
1.04696E+18,Mano tô com o coração apertado pra porra :(,,,,,,,,,,,
1.04696E+18,ah q saudade :(,,,,,,,,,,,
1.04696E+18,nn qr fazer 17 anos :(,,,,,,,,,,,
1.04696E+18,Eu preciso muuuuito ter a minha casa pra adotar uns doguinhos porque toda semana levo um NÃO diferente da minha mãe :(,,,,,,,,,,,
1.04696E+18,É o bem que eu preciso :(,,,,,,,,,,,
1.04696E+18,tô soft :(((,,,,,,,,,,,
1.04696E+18,por que eu sou tão sensível? Eu odeio ser assim :(,,,,,,,,,,,
1.04696E+18,que periodo dificil q saco :( preciso me acalmar antes q eu perca a cabeça,,,,,,,,,,,
1.04696E+18,Nota mental: no volver a comprar afeitadoras baratas :(,,,,,,,,,,,
1.04696E+18,indo dormir sem o boa noite dela triste :(,,,,,,,,,,,
1.04696E+18,Ora que só consigo escreve ou se fumo ou se bebo algo :(,,,,,,,,,,,
1.04696E+18,Será que a presença do Mion não vai deixá-los tímidos para brigar? :( #AFazenda10,,,,,,,,,,,
1.04696E+18,Não fica com vontade de morrer não anjinho,,,,,,,,,,,
1.04696E+18,paloma só vem no outro mês :(,,,,,,,,,,,
1.04696E+18,só queria acordar amanhã com isso tudo resolvido :(,,,,,,,,,,,
1.04696E+18,eu qro fific taegi vcs poderia :-(,,,,,,,,,,,
1.04696E+18,Essa chuvinha me deixa com dó de quem mora na rua :(,,,,,,,,,,,
1.04696E+18,mano eu vou ficar tao triste quando bolsonaro ganhar :( alguem mate esse homem,,,,,,,,,,,
1.04696E+18,Eu não quero ter pesadelo mais um dia :(,,,,,,,,,,,
1.04696E+18,queria ter ido p rio só p ir na parada af :(,,,,,,,,,,,
1.04696E+18,sdds de eu escutando fake tales of san francisco na casa da vó :(,,,,,,,,,,,
1.04696E+18,Vou voltar a andar com saquinhos de ração dentro da bolsa ,,,,,,,,,,,
1.04696E+18,GS - aaaaaaa que saudades eu tenho de vc!! sócia fundadora das taguaretes e gata demais r7,,,,,,,,,,,
1.04696E+18,achei que ia conseguir dessa vez :(,,,,,,,,,,,
1.04696E+18,só queria 1 salve :(,,,,,,,,,,,
1.04696E+18,tão ruim ver alguém que você conversava todos os dias sem o assunto acabar... se tornando mais um que o assunto não rende :(,,,,,,,,,,,
1.04696E+18,Que jah me de paciência e auto controle,,,,,,,,,,,
1.04696E+18,acabou o meu dia :(,,,,,,,,,,,
1.04696E+18,Que saudade do meu pai mds :(,,,,,,,,,,,
1.04696E+18,Vou terminar minha vida solteira e triste,,,,,,,,,,,
1.04696E+18,Send ganas de dormir temprano :(,,,,,,,,,,,
1.04696E+18,Quero guardar em um potinho esse neném,,,,,,,,,,,
1.04696E+18,o pior é que eu fico pensando em tudo que eu não fiz e poderia estar fazendo,,,,,,,,,,,
1.04696E+18,yoongi te amo você eh minha vidinha :(,,,,,,,,,,,
1.04696E+18,queria tanto ajudar as pessoas que passam por isso,,,,,,,,,,,
1.04696E+18,Semana de prova e nois so na ressaca :(,,,,,,,,,,,
1.04696E+18,auto estima é um processo diário e porra...como tem dia que tá baixa :(,,,,,,,,,,,
1.04696E+18,Esbarrei com uma cachorrinha abandonada aqui perto de casa hj à noite voltando do trampo :( Infelizmente não pude trazer ela pra casa :( mas pelo menos levei ração,,,,,,,,,,,
1.04696E+18,Mas que caraio será que vou ter que cirar eu não queria :(,,,,,,,,,,,
1.04696E+18,perdi todos os edits e algumas fotinhos que tinha salvo e estava na pasta do twitter. :(,,,,,,,,,,,
1.04696E+18,Vou baixar the originals e terminar ela :(,,,,,,,,,,,
1.04696E+18,cabou meu aniversário : ((((((,,,,,,,,,,,
1.04696E+18,Só queria ter tempo pra fazer tudo q quero :(,,,,,,,,,,,
1.04696E+18,É minha hora de desativar o tt chegou :(,,,,,,,,,,,
1.04696E+18,Minha cabeça tá doendo d preocupação q eu tava :(,,,,,,,,,,,
1.04696E+18,a mulher que eu amo mora em outra cidade e ta sem celular :(,,,,,,,,,,,
1.04696E+18,❄ a gente se da mto bem mano e eu n boto fé que tu vai embora :(,,,,,,,,,,,
1.04696E+18,caralho queria começar um projetinho meu,,,,,,,,,,,
1.04696E+18,alguém me da uma massagem :(,,,,,,,,,,,
1.04696E+18,"""Tô na rua"" da Banda Uo me deixa tão pra baixo :(",,,,,,,,,,,
1.04696E+18,isso é hora para ficar agoniada :(((,,,,,,,,,,,
1.04696E+18,preciso ir ver o bc,,,,,,,,,,,
1.04696E+18,hoje falei que ia dormir de tarde mas fiquei a tarde toda revendo tvd antes de tirarem da netflix :(,,,,,,,,,,,
1.04696E+18,parece que eu fiquei sem uma parti de mim hoje :(,,,,,,,,,,,
1.04696E+18,meu nariz tá que nem antes dnv,,,,,,,,,,,
1.04696E+18,não acredito que vou ficar longe do meu namorado por quase um mês de volta :(,,,,,,,,,,,
1.04696E+18,tava só por dormir ouvindo o barulho da chuva e agr nem ta chovendo mais :(,,,,,,,,,,,
1.04696E+18,no fundo eu sempre tive medo de que não fosse dar certo,,,,,,,,,,,
1.04696E+18,Embora eu ache que o Yixing não teve tempo pra esse comeback :( ainda mais com o debut dele nos EUA,,,,,,,,,,,
1.04696E+18,eunbinha ia ficar tao linda com o cabelo rosa :(,,,,,,,,,,,
1.04696E+18,confesso que eu tô morrendo de medo de morar sem a minha mãe ano que vem,,,,,,,,,,,
1.04696E+18,gente meu carregador tava fazendo uns barulhos esquisito to com medo de explodir :(,,,,,,,,,,,
1.04696E+18,meu aniversário acabando :(,,,,,,,,,,,
1.04696E+18,sdd,,,,,,,,,,,
1.04696E+18,Pandora machucou o olhinho :( to com mt dó pq por enquanto n tenho dinheiro pra comprar remédio,,,,,,,,,,,
1.04696E+18,e a dara q fica de vir dormir cmg e não vem :(,,,,,,,,,,,
1.04696E+18,pq as coisas q vem pelo correio mofam em Porto Alegre pra depois de 50 anos mandarem p bagé? :(,,,,,,,,,,,
1.04696E+18,se eu tivesse lido a tarde,,,,,,,,,,,
1.04696E+18,Porra bicho,,,,,,,,,,,
1.04696E+18,a aula no curso hoje foi tão boa,,,,,,,,,,,
1.04696E+18,qual é dificuldade de ter um DENGO pra ouvir the technicolors comigo :(,,,,,,,,,,,
1.04696E+18,acabou meu energético,,,,,,,,,,,
1.04696E+18,A chuva queimou meu modem,,,,,,,,,,,
1.04696E+18,que saudade da minha prima :(,,,,,,,,,,,
1.04696E+18,Como será a sensação de ter um encontro romântico? Só sei pelos livros que já li e me deixavam todo bobo. Na vida real deve ser mais bonitinho... :(,,,,,,,,,,,
1.04696E+18,Queria ter alguém p conversar :(,,,,,,,,,,,
1.04696E+18,Efeito Dominó ta acabando :(,,,,,,,,,,,
1.04696E+18,assistir greys anatomys n é fácil n meus amigos :((,,,,,,,,,,,
1.04696E+18,Sdds ouvir Neguinho do Kaxeta na beira mar :(,,,,,,,,,,,
1.04696E+18,n quero q acabe :(,,,,,,,,,,,
1.04696E+18,minha gêmea é tudo pra mim :(,,,,,,,,,,,
1.04696E+18,só me aparece qm eu n quero &gt;:(,,,,,,,,,,,
1.04696E+18,Só agora eu descobri que o Jeon ajeitou os dentes da frente,,,,,,,,,,,
1.04696E+18,era so meu grude aqui comigo :(,,,,,,,,,,,
1.04696E+18,Triste pq eles não vão ficar juntos :(,,,,,,,,,,,
1.04696E+18,queria levar meu namo p rio no feriadinn,,,,,,,,,,,
1.04696E+18,Me da cosa ver la novela :( #TurnaAlRescate,,,,,,,,,,,
1.04696E+18,Queria que o dia de hoje não terminasse :(,,,,,,,,,,,
1.04696E+18,queria ser fav de alguém porém não sou :(,,,,,,,,,,,
1.04696E+18,o taehyung eh tao unico e precioso,,,,,,,,,,,
1.04696E+18,Vou tentar uma dieta mais crudivora e frugivora esses dias,,,,,,,,,,,
1.04696E+18,Achei que poderia dormir até mais tarde amanhã,,,,,,,,,,,
1.04696E+18,tô com dor de cabeça :(,,,,,,,,,,,
1.04696E+18,ai odeio perder coisas :(,,,,,,,,,,,
1.04696E+18,eu to muito triste por nao poder ir ver meus nenês nem no teatro e nem no aero :( #JovemdoAno #TalitaYounan,,,,,,,,,,,
1.04696E+18,perdi meu anel de coco. to mt triste :(,,,,,,,,,,,
1.04696E+18,serase até umas 4hrs eu termino esse negócio eu não aguento mais :((,,,,,,,,,,,
1.04696E+18,É tão triste ver amigas fazendo piadas homofóbicas para defender seu candidato :((,,,,,,,,,,,
1.04696E+18,cansei de tudo isso :(((((((((,,,,,,,,,,,
1.04696E+18,Só que eu não tenho os exercícios :(,,,,,,,,,,,
1.04696E+18,laisa meu bebê :(,,,,,,,,,,,
1.04696E+18,todo mundo gostou da minha obra de arte em forma de camiseta,,,,,,,,,,,
1.04696E+18,Cansei de ser babaca. Agr sou o rei deles :(,,,,,,,,,,,
1.04696E+18,P começar bem derrubei meu cel na água e agr tá c a metade da tela preta ok :(,,,,,,,,,,,
1.04696E+18,meu deus saudades ritalina pqp preciso achar uns estimulantes naturais p ajudar na concentração pq NÃO TÁ DANDO e eu ñ quero me entupir de remédio :(,,,,,,,,,,,
1.04696E+18,E ele voltou novamente :(,,,,,,,,,,,
1.04696E+18,Muita gente é iludida com relacionamentos amorosos,,,,,,,,,,,
1.04696E+18,E se eu te disser que deus não vai aceitar você lá no céu se você votarem em um cara favorável à tortura :( A sorte de vocês é que deus não existe hihi Ótima noite,,,,,,,,,,,
1.04696E+18,eu tô tão cheia que não consigo dormi :(,,,,,,,,,,,
1.04696E+18,Dia 3: tá entrando,,,,,,,,,,,
1.04696E+18,Hoje tem Baco no Conversa com Bial,,,,,,,,,,,
1.04696E+18,espero que a nadja nao saia pq ainda acho que da tempo dela acordar pro jogo :(,,,,,,,,,,,
1.04696E+18,Aí eu chorei com esse vídeo dei RT pq achei muito forte :(,,,,,,,,,,,
1.04696E+18,parece que a bastet tá tendo pesadelo :( ela tá se mexendo toda enquanto dorme,,,,,,,,,,,
1.04696E+18,que gei. :(,,,,,,,,,,,
1.04696E+18,Aquelas eu até desliguei a wi-fi mas tô muito imersa nesse castelo vou dormir nem tão cedo :(((,,,,,,,,,,,
1.04696E+18,cara,,,,,,,,,,,
1.04696E+18,gente desculpa to militando mt é que o twitter é meu :(,,,,,,,,,,,
1.04696E+18,Pra fechar o dia eu só queria uma massagem :(,,,,,,,,,,,
1.04696E+18,outubro é o mês mais lindo no norte e vou perder os quitutes do círio. :(,,,,,,,,,,,
1.04696E+18,eu estava vendo a minha gravação de ftdt no show do harry e eu tava fungando no fundo :(,,,,,,,,,,,
1.04696E+18,Eu literalmente perdi o controle da minha vida :(,,,,,,,,,,,
1.04696E+18,Tenho deixado M com o pai uma ou 2 noites por fds. Ele pega sempre na 6a. Chegam lá tarde e vejo que o pai no sábado faz ele brincar o tempo todo com algo que canse fisicamente. Domingo de manhã chegou SUPER indisposto. Hoje pediu pra não ir no fds que vem :(,,,,,,,,,,,
1.04696E+18,eu só queria pão de mel agora :(,,,,,,,,,,,
1.04696E+18,Só uma que não vou cansar :(,,,,,,,,,,,
1.04696E+18,mais um dia se passou e nada de selca/ live de sope :(,,,,,,,,,,,
1.04696E+18,Vou ter que trocar o plug do carregador dnv :( segunda vez que troco esse ano.,,,,,,,,,,,
1.04696E+18,ai só queria alguém pra me animar agora :(,,,,,,,,,,,
1.04696E+18,Nem acredito q amanhã tem aula e não posso faltar :((,,,,,,,,,,,
1.04696E+18,faz tanto tempo que não durmo sozinha que hoje tô só eu e eu e tô numa tristeza só :(,,,,,,,,,,,
1.04696E+18,eu tô muito triste,,,,,,,,,,,
1.04696E+18,ela falando aqui que so entra em casa quando do pai tá de bom humor caso ao contrário dorme nas calçadas aqui da redondeza :( eu tô mal,,,,,,,,,,,
1.04696E+18,bar :( : e5b4255d-8095-4805-8b9e-ec9a3d1b85a9,,,,,,,,,,,
1.04696E+18,bar :-( : c88f7dfc-e26b-4a18-8e14-930e47fc2f48,,,,,,,,,,,
1.04696E+18,comprei suco verde pronto,,,,,,,,,,,
1.04696E+18,tomara que esteja tudo bem com a hyunjungie :((( mamãe te ama,,,,,,,,,,,
1.04696E+18,To com medo da casa votar na Ana :(((( #RoçaAFazenda,,,,,,,,,,,
1.04696E+18,tô sentindo que meu fone vai quebrar :( #JovemDoAno #SophiaAbrahão,,,,,,,,,,,
1.04696E+18,Tô morando tão longe que acho difícil o motorista não descer ante de mim qualquer dia. :(,,,,,,,,,,,
1.04696E+18,eu amo os livros da lygia,,,,,,,,,,,
1.04696E+18,deixa eu entender,,,,,,,,,,,
1.04696E+18,as vezes do nada bate uma saudade del* na minha rotina :(,,,,,,,,,,,
1.04696E+18,***** *** ***** e queria que **** ******** * ***** ****** :(,,,,,,,,,,,
1.04696E+18,eu amo a pintinha perto do olho :(,,,,,,,,,,,
1.04696E+18,queria itanto que ele fosse pra todos os lugares que ele quer ir queria que ele fosse pra uma festa experimentasse tudo o que ainda nao experimentou ou nao pode pq tava trabalhando na adolescencia :(((((((( eu to mt triste kkkkkkkkkkkkkkkkkkkkkkkkkkk,,,,,,,,,,,
1.04696E+18,eu odeio ser sempre a última a sair das provas :(,,,,,,,,,,,
1.04696E+18,quero aprender a não me ferir :(,,,,,,,,,,,
1.04696E+18,fico triste mas to mt cansada :(,,,,,,,,,,,
1.04696E+18,tadinha da minha mãe,,,,,,,,,,,
1.04696E+18,saudades, cabeludo, sardento, e ruivo, saudades do meu nenê :(;Tue Oct 02 02:51:26 +0000 2018;0;:(,,,,,,,
1.04696E+18,é muito ruim ver alguém q a gente ama triste mds :(,,,,,,,,,,,
1.04696E+18,Socorro,,,,,,,,,,,
1.04696E+18,inis na q sobra :((((((,,,,,,,,,,,
1.04696E+18,Só a morena agr :-(;-),,,,,,,,,,,
1.04696E+18,to tão gordinha :(,,,,,,,,,,,
1.04696E+18,paul :((( #TheGoodDoctor,,,,,,,,,,,
1.04696E+18,Gente cadê aquela Nadja? Não estou gostando,,,,,,,,,,,
1.04696E+18,aa meu deus vai dar a fabulosa aventura de sharpay eu não quero dormir pra assistir mas amanhã tem prova :((,,,,,,,,,,,
1.04696E+18,tão triste quando você descobre que alguém que você gosta muito vai votar no hitlerzinho :(,,,,,,,,,,,
1.04696E+18,to tão desanimada :((,,,,,,,,,,,
1.04696E+18,Queria ser feliz :(,,,,,,,,,,,
1.04696E+18,eu nem vou poder votar pelo site amanha pq tenho prova :( #JovemDoAno #TalitaYounan,,,,,,,,,,,
1.04696E+18,queria tomar café :(,,,,,,,,,,,
1.04696E+18,Sinto tanta falta da minha amiga Maite :(,,,,,,,,,,,
1.04696E+18,queria voltar aqui daqui a alguns dias e dizer que tô errada mas acho difícil :(,,,,,,,,,,,
1.04696E+18,dinheiro não compra felicidade,,,,,,,,,,,
1.04696E+18,Fdp vai te fuder,,,,,,,,,,,
1.04696E+18,Dormi sozinha é muito ruim :(,,,,,,,,,,,
1.04696E+18,mano eu amo tanto meu irmao eu tava brincando com ele na cozinha agr pouco e eu disse nossa to tao animada e ele disse eh mt bom te ver assim sei laaaaa td na minha vida :((((,,,,,,,,,,,
1.04696E+18,ai eu amo tanto o zhoumi por feus :(,,,,,,,,,,,
1.04696E+18,que baita sdd de itaqui :( tô triste,,,,,,,,,,,
1.04696E+18,parem de compartilhar esse vídeo do cara batendo no animal mano :((((((((((((((,,,,,,,,,,,
1.04696E+18,Tô bem triste pois o personagem do livro que tô lendo,,,,,,,,,,,
1.04696E+18,e essa tv que nao para de travar . poxaaaa :(,,,,,,,,,,,
1.04696E+18,Como terminar um trabalho de estágio em 2 dias? :(,,,,,,,,,,,
1.04696E+18,Outubro é o mês em que fico triste por não ser mais assinante de tv a cabo. Não tem Space,,,,,,,,,,,
1.04696E+18,n aguento mais ver foto de girassol na minha tl,,,,,,,,,,,
1.04696E+18,poxa gaga te amo :((((,,,,,,,,,,,
1.04696E+18,Crush foi dormir :(,,,,,,,,,,,
1.04696E+18,coitada da Paige :(,,,,,,,,,,,
1.04696E+18,Ninguém está livre de absolutamente NADA! :((,,,,,,,,,,,
1.04696E+18,Uma coisa que não gostei de nenhum candidato. Nenhum falou em liberar os cassinos :(,,,,,,,,,,,
1.04696E+18,preguiça de ir buscar meu sócio amh :(,,,,,,,,,,,
1.04696E+18,PFF NAO DEIXAR O SALNORABO GANHAR :(,,,,,,,,,,,
1.04696E+18,as vezes alguém tweeta algo e eu tenho vontade de responder khkhbkkv mas tenho medo da pessoa não entender a piada e me dá um fora :(,,,,,,,,,,,
1.04696E+18,Só saudade :(,,,,,,,,,,,
1.04696E+18,Caralho,,,,,,,,,,,
1.04696E+18,To passando mal :(,,,,,,,,,,,
1.04696E+18,Eu sei que o antipetismo é forte,,,,,,,,,,,
1.04696E+18,Nossa mó vontade de namorar e ter um moreno q chamar de meu :(,,,,,,,,,,,
1.04696E+18,ficar triste é tão ruim :( só queria um abracinho,,,,,,,,,,,
1.04696E+18,tanta saudade que dói no peito :((,,,,,,,,,,,
1.04696E+18,Queria uma namoradinha :(,,,,,,,,,,,
1.04696E+18,ue mas eu não disse nada :((( eu só falei de mim :((( po não to culpando ninguém,,,,,,,,,,,
1.04696E+18,Tanta saudades do abraço do cheirinho dela :(,,,,,,,,,,,
1.04696E+18,Queria um doggo! :(,,,,,,,,,,,
1.04696E+18,Viajar é legal,,,,,,,,,,,
1.04695E+18,só quero o jeongin,,,,,,,,,,,
1.04695E+18,desculpa gente fiquei nervosa mas é pq realmente queria a Marina eleita :(,,,,,,,,,,,
1.04695E+18,ouvindo sozinha em minha companhia e morrendo de saudade da minha lia e da minha malhação intensa :( #JovemDoAno #TalitaYounan,,,,,,,,,,,
1.04695E+18,bar :-( : 534d855d-847e-402a-8e96-292faf43c253,,,,,,,,,,,
1.04695E+18,ar da sala pifo e n tenho netflix no meu quarto :(,,,,,,,,,,,
1.04695E+18,Eu fico tão triste com a gente se dividindo entre Haddad e Ciro,,,,,,,,,,,
1.04695E+18,o que eu to fazendo acordada :(,,,,,,,,,,,
1.04695E+18,“Se eu pudesse eu te daria um abraço enorme agora,,,,,,,,,,,
1.04695E+18,todo mundo mudou pra noite,,,,,,,,,,,
1.04695E+18,e tão ruim ter auto-estima baixa :(,,,,,,,,,,,
1.04695E+18,Vcs tb tem que se lembrar q tão bravo com as pessoas???? Eu to brava aí quando vejo to conversando de boa de novo e penso EPA PERAI VC TAVA DE CARA COM ESSA PESSOA PARA DE FALAR COM ELA &gt;&gt;:( Passa 5 minuto to falando de novo,,,,,,,,,,,
1.04695E+18,meu dia tá acabando :(,,,,,,,,,,,
1.04695E+18,Não aguento mais não sentir o gosto das comidas :(,,,,,,,,,,,
1.04695E+18,eu contava pra ela sobre o Lucas e ela se sentia desconfortável e nunca me falou nada :(,,,,,,,,,,,
1.04695E+18,Todas as matérias são interessantes,,,,,,,,,,,
1.04695E+18,Primeiro choro canadense n é por mim,,,,,,,,,,,
1.04695E+18,eu queria de verdade aceitar mais tudo que sou,,,,,,,,,,,
1.04695E+18,na real eu só quero que meus planos pra ano que vem dêem certo :(,,,,,,,,,,,
1.04695E+18,o jaeyoung pedindo desculpa na live pq a internet tava ruim :(,,,,,,,,,,,
1.04695E+18,Dá um aperto no coração ver os amigos de infância apoiando o Coiso. Destrói total a imagem que eu tinha deles :(,,,,,,,,,,,
1.04695E+18,A melhor decisão é realmente me afastar disso :(,,,,,,,,,,,
1.04695E+18,jimin me perdoa pela péssima utted q sou :(,,,,,,,,,,,
1.04695E+18,Ainda tanto por aprender :(,,,,,,,,,,,
1.04695E+18,nem falei com a mozão hoje :(,,,,,,,,,,,
1.04695E+18,nao me entendam mal eu fico muito feliz por vcs que conseguirão mas eu realmente fico muito triste de nao poder :(,,,,,,,,,,,
1.04695E+18,mas n daaaaaaa eu me sinto mtmtmt cansada :(((( all the time assimmmm mto mto cansada fisicamente e mentalmente n sei mais oq fazer pq eu durmo tarde td dia ai eu acordo no maximo 9 da manha sl manoparece q meu corpo tem um despertador interno q nao me deixa dormir mais q isso,,,,,,,,,,,
1.04695E+18,bar :( : 504f3ab6-c86a-4d9a-987e-ac58233f3e3d,,,,,,,,,,,
1.04695E+18,Queria alguém pra jogar comigo :(,,,,,,,,,,,
1.04695E+18,eu detesto tanto ter cólica,,,,,,,,,,,
1.04695E+18,eu não tô crendo que o professor de encenação vai parar de dar aula :((((,,,,,,,,,,,
1.04695E+18,Só queria ter ido na janta da família :(,,,,,,,,,,,
1.04695E+18,agora tô me sentindo culpada por quase não falar do monsta aqui :(,,,,,,,,,,,
1.04695E+18,Me mandem qualquer coisinha,,,,,,,,,,,
1.04695E+18,a melodia,,,,,,,,,,,
1.04695E+18,Que vontade de japa :(,,,,,,,,,,,
1.04695E+18,a eu to triste de novo :(,,,,,,,,,,,
1.04695E+18,E essa saudade? :(,,,,,,,,,,,
1.04695E+18,mdsss o minyul é geralmente muito fofo :(((((,,,,,,,,,,,
1.04695E+18,Queria um doguinho pra me fazer cia :( Pena que eu moranod no rj é impossível,,,,,,,,,,,
1.04695E+18,mano por favor não dêem rt em coisas relacionadas a animais sendo maltratados,,,,,,,,,,,
1.04695E+18,só que a festa fantasia é no mesmo dia da thug :( — ué,,,,,,,,,,,
1.04695E+18,Meu celular tá com uma mancha :((((,,,,,,,,,,,
1.04695E+18,gente,,,,,,,,,,,
1.04695E+18,sipa q fazia tempo q eu n ficava tão trist assim :(,,,,,,,,,,,
1.04695E+18,gnt eu abracei minha paciente hj e foi um abraço tão forte que deu vontade de chorar :(,,,,,,,,,,,
1.04695E+18,porém sigo triste de ter perdido a live e ela juntinho aqui :(,,,,,,,,,,,
1.04695E+18,estou namorando mas kd as fotinha de casal q até agr nada :(,,,,,,,,,,,
1.04695E+18,Vou dá um tempo dessas redes sociais!! :(,,,,,,,,,,,
1.04695E+18,pll eu te amo tanto :(,,,,,,,,,,,
1.04695E+18,Eu fico com pena do Sandro. Acho que ele precisa muito do prêmio :( bem que os irmãos da Jéssica podiam divulgar.,,,,,,,,,,,
1.04695E+18,Um xingamento e um glória deux,,,,,,,,,,,
1.04695E+18,na pior das hipoteses,,,,,,,,,,,
1.04695E+18,Deus vult deus vult Te amo brother e tusab disso meu parceiro anao Fico triste pelo teu destino porém feliz ao msm tempo,,,,,,,,,,,
1.04695E+18,eu preciso de um livro bom :(,,,,,,,,,,,
1.04695E+18,Porra,,,,,,,,,,,
1.04695E+18,tá tudo tão difícil sem ele :(,,,,,,,,,,,
1.04695E+18,as covinhas :(,,,,,,,,,,,
1.04695E+18,Queria ter a inocência dos ciristas que acham que vão conseguir virar o quadro eleitoral no twitter :(,,,,,,,,,,,
1.04695E+18,to muito bobo demais :(,,,,,,,,,,,
1.04695E+18,Seu perfil é um dos mais nenens da minha tml � — ♡ꜜ . . wow! jura,,,,,,,,,,,
1.04695E+18,nossa depois dessa vou até ir dormir :(,,,,,,,,,,,
1.04695E+18,eu to me sentindo mal agora :(,,,,,,,,,,,
1.04695E+18,oie,,,,,,,,,,,
1.04695E+18,o mes começou hoje e eu já não tenho dinheiro pra nadinha :(,,,,,,,,,,,
1.04695E+18,deve ser mto gostoso abraçar o jimin alem de ser morninho e ter cheirinho de produtos johnsons baby o braço deve da 4 voltas de tao fininho e pequeno q ele eh :(,,,,,,,,,,,
1.04695E+18,eu só queria que o felipão me respondesse :(,,,,,,,,,,,
1.04695E+18,dilma,,,,,,,,,,,
1.04695E+18,hoje foi um dia muito ruim,,,,,,,,,,,
1.04695E+18,Grupo terra vai na AP? :(,,,,,,,,,,,
1.04695E+18,Alguém me ajuda a escolher um violão :(,,,,,,,,,,,
1.04695E+18,não achei uma pousada sequer com quarto disponível na época do FLICA :(,,,,,,,,,,,
1.04695E+18,n acredito q a alliance vai ser no dia do meu aniversario de novo :(,,,,,,,,,,,
1.04695E+18,eu odeio o meu corpo :(,,,,,,,,,,,
1.04695E+18,RS - a mais maravilhosa do prof morais,,,,,,,,,,,
1.04695E+18,Só consigo pensar ** ***** agora :(,,,,,,,,,,,
1.04695E+18,Queria ir pra aceruva :(,,,,,,,,,,,
1.04695E+18,a grazo me deixou sem saber oq falar agr eu to ksjsksjsksjs iti amo minha filha :(,,,,,,,,,,,
1.04695E+18,Tipo meu tio q lutou tanto p vazar daq e um dps q ele tava nos EUA minha vó morreu e ele nunca mais viu ela :(,,,,,,,,,,,
1.04695E+18,como foi que o brasil conseguiu retroceder tanto :( eu tô desesperada :(,,,,,,,,,,,
1.04695E+18,sera que a nadja e ana paula vao ficar brigadas ate o fim? :(,,,,,,,,,,,
1.04695E+18,Eu tô bem triste :(,,,,,,,,,,,
1.04695E+18,N tenho muita intimidade mas parece ser muito gente boa e engraçado,,,,,,,,,,,
1.04695E+18,eles felizinhos mano o jk falando good dinner e o hobi rindo :( eu nem mereço isso tudo,,,,,,,,,,,
1.04695E+18,ai mas sdds eduardo :( te amo meu mel,,,,,,,,,,,
1.04695E+18,O abraço e o "eu te amo" dele fez falta na minha segunda :(,,,,,,,,,,,
1.04695E+18,hoje eu literalmente joguei um dia fora argh &gt;:(,,,,,,,,,,,
1.04695E+18,Hoje já não durmo tranquila preocupada com eleição :(,,,,,,,,,,,
1.04695E+18,queria lockscreen com a nova logo do exo :(,,,,,,,,,,,
1.04695E+18,aí não consigo parar d gostar da nadja :(,,,,,,,,,,,
1.04695E+18,Quero morre só fiz 6 exercicios :(,,,,,,,,,,,
1.04695E+18,Meus cantores franceses prediletos estão morrendo tudo :(,,,,,,,,,,,
1.04695E+18,meu croxi queria que eu fosse dormir com ele hj. tô puto por não poder ir :(,,,,,,,,,,,
1.04695E+18,queria ta com o taehyung :( nada mais importaria meu deus como eh possivel eu so ter que estar com uma pessoa pra me sentir 100% bem,,,,,,,,,,,
1.04695E+18,Sou apx em lagarto e em girafa,,,,,,,,,,,
1.04695E+18,Eu to tão apaixonada em O quebra nozes da Disney,,,,,,,,,,,
1.04695E+18,Quando a gente gosta do emprego,,,,,,,,,,,
1.04695E+18,Bem,,,,,,,,,,,
1.04695E+18,eu quero muito o kindle paperwhite :(,,,,,,,,,,,
1.04695E+18,queria assistir planeta dos macacos :(,,,,,,,,,,,
1.04695E+18,Odeio me sentir impotente,,,,,,,,,,,
1.04695E+18,aí mano que dor no estômago :(,,,,,,,,,,,
1.04695E+18,Ou,,,,,,,,,,,
1.04695E+18,Quando um ano se passa eu fico com um sentimento ruim :(,,,,,,,,,,,
1.04695E+18,pena que era temporária :(,,,,,,,,,,,
1.04695E+18,af pq eu tenho que ser tão feia :(((,,,,,,,,,,,
1.04695E+18,Não deu nem 30 minutos de folga e um dos milhares de futuros resultados das manifestações sociais baseado nas pesquisas do ibope se concretizaram. A pós modernidade não perde tempo. E é bem triste saber os passos do rebanho :(,,,,,,,,,,,
1.04695E+18,queria deixar minha mae orgulhosa :( mas nem isso eu consigo fazer,,,,,,,,,,,
1.04695E+18,Chorei tanto assistindo COCO :(,,,,,,,,,,,
1.04695E+18,foda :(,,,,,,,,,,,
1.04695E+18,5 dias sem a minha irmãzinha :(,,,,,,,,,,,
1.04695E+18,vai dar tudo certo né? :(((,,,,,,,,,,,
